Exp Category,State,Year,Value
Gross_Fiscal_Deficits,Arunachal Pradesh,2015-16 (BE),12712.91
Gross_Fiscal_Deficits,Assam,1980-81,758
Gross_Fiscal_Deficits,Assam,1981-82,618
Gross_Fiscal_Deficits,Assam,1982-83,691
Gross_Fiscal_Deficits,Assam,1983-84,942
Gross_Fiscal_Deficits,Assam,1984-85,1165
Gross_Fiscal_Deficits,Assam,1985-86,1207
Gross_Fiscal_Deficits,Assam,1986-87,1586
Gross_Fiscal_Deficits,Assam,1987-88,1794
Gross_Fiscal_Deficits,Assam,1988-89,1855
Gross_Fiscal_Deficits,Assam,1989-90,2266
Gross_Fiscal_Deficits,Assam,1990-91,2689
Gross_Fiscal_Deficits,Assam,1991-92,2763
Gross_Fiscal_Deficits,Assam,1992-93,3136
Gross_Fiscal_Deficits,Assam,1993-94,3620
Gross_Fiscal_Deficits,Assam,1994-95,3998
Gross_Fiscal_Deficits,Assam,1995-96,4390
Gross_Fiscal_Deficits,Assam,1996-97,4267
Gross_Fiscal_Deficits,Assam,1997-98,5022
Gross_Fiscal_Deficits,Assam,1998-99,5204
Gross_Fiscal_Deficits,Assam,1999-00,7086
Gross_Fiscal_Deficits,Assam,2000-01,7631
Gross_Fiscal_Deficits,Assam,2001-02,8550
Gross_Fiscal_Deficits,Assam,2002-03,8936
Gross_Fiscal_Deficits,Assam,2003-04,10596
Gross_Fiscal_Deficits,Assam,2004-05,14745
Gross_Fiscal_Deficits,Assam,2005-06,12088
Gross_Fiscal_Deficits,Assam,2006-07,13485
Gross_Fiscal_Deficits,Assam,2007-08,15150
Gross_Fiscal_Deficits,Assam,2008-09,17485.86
Gross_Fiscal_Deficits,Assam,2009-10,24968.3
Gross_Fiscal_Deficits,Assam,2010-11,25946.97
Gross_Fiscal_Deficits,Assam,2011-12,30268.93
Gross_Fiscal_Deficits,Assam,2012-13,33747.64
Gross_Fiscal_Deficits,Assam,2013-14,37178.4
Gross_Fiscal_Deficits,Assam,2014-15 (RE),64979.96
Gross_Fiscal_Deficits,Assam,2015-16 (BE),63602.17
Gross_Fiscal_Deficits,Bihar,1980-81,1791
Gross_Fiscal_Deficits,Bihar,1981-82,1871
Gross_Fiscal_Deficits,Bihar,1982-83,1940
Gross_Fiscal_Deficits,Bihar,1983-84,2144
Gross_Fiscal_Deficits,Bihar,1984-85,2408
Gross_Fiscal_Deficits,Bihar,1985-86,2966
Gross_Fiscal_Deficits,Bihar,1986-87,3360
Gross_Fiscal_Deficits,Bihar,1987-88,3914
Gross_Fiscal_Deficits,Bihar,1988-89,4324
Gross_Fiscal_Deficits,Bihar,1989-90,5219
Gross_Fiscal_Deficits,Bihar,1990-91,6217
Gross_Fiscal_Deficits,Bihar,1991-92,6805
Gross_Fiscal_Deficits,Bihar,1992-93,7743
Gross_Fiscal_Deficits,Bihar,1993-94,8433
Gross_Fiscal_Deficits,Bihar,1994-95,8555
Gross_Fiscal_Deficits,Bihar,1995-96,9417
Gross_Fiscal_Deficits,Bihar,1996-97,9407
Gross_Fiscal_Deficits,Bihar,1997-98,10216
Gross_Fiscal_Deficits,Bihar,1998-99,12171
Gross_Fiscal_Deficits,Bihar,1999-00,19548
Gross_Fiscal_Deficits,Bihar,2000-01,16946
Gross_Fiscal_Deficits,Bihar,2001-02,14869
Gross_Fiscal_Deficits,Bihar,2002-03,17752
Gross_Fiscal_Deficits,Bihar,2003-04,19134
Gross_Fiscal_Deficits,Bihar,2004-05,20055
Gross_Fiscal_Deficits,Bihar,2005-06,22568
Gross_Fiscal_Deficits,Bihar,2006-07,27136
Gross_Fiscal_Deficits,Bihar,2007-08,31573
Gross_Fiscal_Deficits,Bihar,2008-09,37181.25
Gross_Fiscal_Deficits,Bihar,2009-10,42796.03
Gross_Fiscal_Deficits,Bihar,2010-11,50704.52
Gross_Fiscal_Deficits,Bihar,2011-12,60180.03
Gross_Fiscal_Deficits,Bihar,2012-13,69206.57
Gross_Fiscal_Deficits,Bihar,2013-14,80405.17
Gross_Fiscal_Deficits,Bihar,2014-15 (RE),132186.89
Gross_Fiscal_Deficits,Bihar,2015-16 (BE),120685.32
Gross_Fiscal_Deficits,Chhattisgarh,1980-81,–
Gross_Fiscal_Deficits,Chhattisgarh,1981-82,–
Gross_Fiscal_Deficits,Chhattisgarh,1982-83,–
Gross_Fiscal_Deficits,Chhattisgarh,1983-84,–
Gross_Fiscal_Deficits,Chhattisgarh,1984-85,–
Gross_Fiscal_Deficits,Chhattisgarh,1985-86,–
Gross_Fiscal_Deficits,Chhattisgarh,1986-87,–
Gross_Fiscal_Deficits,Chhattisgarh,1987-88,–
Gross_Fiscal_Deficits,Chhattisgarh,1988-89,–
Gross_Fiscal_Deficits,Chhattisgarh,1989-90,–
Gross_Fiscal_Deficits,Chhattisgarh,1990-91,–
Gross_Fiscal_Deficits,Chhattisgarh,1991-92,–
Gross_Fiscal_Deficits,Chhattisgarh,1992-93,–
Gross_Fiscal_Deficits,Chhattisgarh,1993-94,–
Gross_Fiscal_Deficits,Chhattisgarh,1994-95,–
Gross_Fiscal_Deficits,Chhattisgarh,1995-96,–
Gross_Fiscal_Deficits,Chhattisgarh,1996-97,–
Gross_Fiscal_Deficits,Chhattisgarh,1997-98,–
Gross_Fiscal_Deficits,Chhattisgarh,1998-99,–
Gross_Fiscal_Deficits,Chhattisgarh,1999-00,–
Gross_Fiscal_Deficits,Chhattisgarh,2000-01,1917
Gross_Fiscal_Deficits,Chhattisgarh,2001-02,5624
Gross_Fiscal_Deficits,Chhattisgarh,2002-03,6822
Gross_Fiscal_Deficits,Chhattisgarh,2003-04,8951
Gross_Fiscal_Deficits,Chhattisgarh,2004-05,9647
Gross_Fiscal_Deficits,Chhattisgarh,2005-06,9725
Gross_Fiscal_Deficits,Chhattisgarh,2006-07,11991
Gross_Fiscal_Deficits,Chhattisgarh,2007-08,15029
Gross_Fiscal_Deficits,Chhattisgarh,2008-09,17713.97
Gross_Fiscal_Deficits,Chhattisgarh,2009-10,21558.72
Gross_Fiscal_Deficits,Chhattisgarh,2010-11,23564.68
Gross_Fiscal_Deficits,Chhattisgarh,2011-12,28720.69
Gross_Fiscal_Deficits,Chhattisgarh,2012-13,34819.25
Gross_Fiscal_Deficits,Chhattisgarh,2013-14,39441.94
Gross_Fiscal_Deficits,Chhattisgarh,2014-15 (RE),55979.35
Gross_Fiscal_Deficits,Chhattisgarh,2015-16 (BE),65810.7
Gross_Fiscal_Deficits,Goa,1980-81,–
Gross_Fiscal_Deficits,Goa,1981-82,–
Gross_Fiscal_Deficits,Goa,1982-83,–
Gross_Fiscal_Deficits,Goa,1983-84,–
Gross_Fiscal_Deficits,Goa,1984-85,–
Gross_Fiscal_Deficits,Goa,1985-86,–
Gross_Fiscal_Deficits,Goa,1986-87,255
Gross_Fiscal_Deficits,Goa,1987-88,258
Gross_Fiscal_Deficits,Goa,1988-89,284
Gross_Fiscal_Deficits,Goa,1989-90,327
Gross_Fiscal_Deficits,Goa,1990-91,395
Gross_Fiscal_Deficits,Goa,1991-92,466
Gross_Fiscal_Deficits,Goa,1992-93,499
Gross_Fiscal_Deficits,Goa,1993-94,558
Gross_Fiscal_Deficits,Goa,1994-95,601
Gross_Fiscal_Deficits,Goa,1995-96,943
Gross_Fiscal_Deficits,Goa,1996-97,946
Gross_Fiscal_Deficits,Goa,1997-98,1270
Gross_Fiscal_Deficits,Goa,1998-99,1458
Gross_Fiscal_Deficits,Goa,1999-00,1614
Gross_Fiscal_Deficits,Goa,2000-01,1962
Gross_Fiscal_Deficits,Goa,2001-02,2353
Gross_Fiscal_Deficits,Goa,2002-03,2401
Gross_Fiscal_Deficits,Goa,2003-04,2416
Gross_Fiscal_Deficits,Goa,2004-05,2541
Gross_Fiscal_Deficits,Goa,2005-06,2849
Gross_Fiscal_Deficits,Goa,2006-07,3176
Gross_Fiscal_Deficits,Goa,2007-08,3559
Gross_Fiscal_Deficits,Goa,2008-09,4517.43
Gross_Fiscal_Deficits,Goa,2009-10,5524.45
Gross_Fiscal_Deficits,Goa,2010-11,6228.9
Gross_Fiscal_Deficits,Goa,2011-12,6953.57
Gross_Fiscal_Deficits,Goa,2012-13,7346.45
Gross_Fiscal_Deficits,Goa,2013-14,8149.5
Gross_Fiscal_Deficits,Goa,2014-15 (RE),10131.41
Gross_Fiscal_Deficits,Goa,2015-16 (BE),13102.77
Gross_Fiscal_Deficits,Gujarat,1980-81,1442
Gross_Fiscal_Deficits,Gujarat,1981-82,1565
Gross_Fiscal_Deficits,Gujarat,1982-83,1949
Gross_Fiscal_Deficits,Gujarat,1983-84,2178
Gross_Fiscal_Deficits,Gujarat,1984-85,2463
Gross_Fiscal_Deficits,Gujarat,1985-86,2625
Gross_Fiscal_Deficits,Gujarat,1986-87,3323
Gross_Fiscal_Deficits,Gujarat,1987-88,4089
Gross_Fiscal_Deficits,Gujarat,1988-89,4374
Gross_Fiscal_Deficits,Gujarat,1989-90,4844
Gross_Fiscal_Deficits,Gujarat,1990-91,5470
Gross_Fiscal_Deficits,Gujarat,1991-92,6908
Gross_Fiscal_Deficits,Gujarat,1992-93,7987
Gross_Fiscal_Deficits,Gujarat,1993-94,8408
Gross_Fiscal_Deficits,Gujarat,1994-95,9498
Gross_Fiscal_Deficits,Gujarat,1995-96,10811
Gross_Fiscal_Deficits,Gujarat,1996-97,12576
Gross_Fiscal_Deficits,Gujarat,1997-98,14875
Gross_Fiscal_Deficits,Gujarat,1998-99,19172
Gross_Fiscal_Deficits,Gujarat,1999-00,21466
Gross_Fiscal_Deficits,Gujarat,2000-01,27175
Gross_Fiscal_Deficits,Gujarat,2001-02,25651
Gross_Fiscal_Deficits,Gujarat,2002-03,26921
Gross_Fiscal_Deficits,Gujarat,2003-04,32986
Gross_Fiscal_Deficits,Gujarat,2004-05,34900
Gross_Fiscal_Deficits,Gujarat,2005-06,34235
Gross_Fiscal_Deficits,Gujarat,2006-07,39200
Gross_Fiscal_Deficits,Gujarat,2007-08,42681
Gross_Fiscal_Deficits,Gujarat,2008-09,51897.42
Gross_Fiscal_Deficits,Gujarat,2009-10,60335.23
Gross_Fiscal_Deficits,Gujarat,2010-11,71606.61
Gross_Fiscal_Deficits,Gujarat,2011-12,79414.19
Gross_Fiscal_Deficits,Gujarat,2012-13,98281.32
Gross_Fiscal_Deficits,Gujarat,2013-14,104720.58
Gross_Fiscal_Deficits,Gujarat,2014-15 (RE),125490.25
Gross_Fiscal_Deficits,Gujarat,2015-16 (BE),137518.73
Gross_Fiscal_Deficits,Haryana,1980-81,607
Gross_Fiscal_Deficits,Haryana,1981-82,696
Gross_Fiscal_Deficits,Haryana,1982-83,917
Gross_Fiscal_Deficits,Haryana,1983-84,960
Gross_Fiscal_Deficits,Haryana,1984-85,1120
Gross_Fiscal_Deficits,Haryana,1985-86,1315
Gross_Fiscal_Deficits,Haryana,1986-87,1509
Gross_Fiscal_Deficits,Haryana,1987-88,1663
Gross_Fiscal_Deficits,Haryana,1988-89,1879
Gross_Fiscal_Deficits,Haryana,1989-90,2121
Gross_Fiscal_Deficits,Haryana,1990-91,2397
Gross_Fiscal_Deficits,Haryana,1991-92,2727
Gross_Fiscal_Deficits,Haryana,1992-93,2956
Gross_Fiscal_Deficits,Haryana,1993-94,4109
Gross_Fiscal_Deficits,Haryana,1994-95,6912
Gross_Fiscal_Deficits,Haryana,1995-96,6131
Gross_Fiscal_Deficits,Haryana,1996-97,7831
Gross_Fiscal_Deficits,Haryana,1997-98,7806
Gross_Fiscal_Deficits,Haryana,1998-99,8581
Gross_Fiscal_Deficits,Haryana,1999-00,8359
Gross_Fiscal_Deficits,Haryana,2000-01,9159
Gross_Fiscal_Deficits,Haryana,2001-02,10728
Gross_Fiscal_Deficits,Haryana,2002-03,10582
Gross_Fiscal_Deficits,Haryana,2003-04,15122
Gross_Fiscal_Deficits,Haryana,2004-05,14442
Gross_Fiscal_Deficits,Haryana,2005-06,14830
Gross_Fiscal_Deficits,Haryana,2006-07,19638
Gross_Fiscal_Deficits,Haryana,2007-08,22079
Gross_Fiscal_Deficits,Haryana,2008-09,26368.17
Gross_Fiscal_Deficits,Haryana,2009-10,32561.93
Gross_Fiscal_Deficits,Haryana,2010-11,34434.23
Gross_Fiscal_Deficits,Haryana,2011-12,39751.43
Gross_Fiscal_Deficits,Haryana,2012-13,46511.92
Gross_Fiscal_Deficits,Haryana,2013-14,48928.65
Gross_Fiscal_Deficits,Haryana,2014-15 (RE),63772.43
Gross_Fiscal_Deficits,Haryana,2015-16 (BE),71674.8
Gross_Fiscal_Deficits,Himachal Pradesh,1980-81,338
Gross_Fiscal_Deficits,Himachal Pradesh,1981-82,297
Gross_Fiscal_Deficits,Himachal Pradesh,1982-83,353
Gross_Fiscal_Deficits,Himachal Pradesh,1983-84,385
Gross_Fiscal_Deficits,Himachal Pradesh,1984-85,479
Gross_Fiscal_Deficits,Himachal Pradesh,1985-86,588
Gross_Fiscal_Deficits,Himachal Pradesh,1986-87,648
Gross_Fiscal_Deficits,Himachal Pradesh,1987-88,805
Gross_Fiscal_Deficits,Himachal Pradesh,1988-89,985
Gross_Fiscal_Deficits,Himachal Pradesh,1989-90,992
Gross_Fiscal_Deficits,Himachal Pradesh,1990-91,1118
Gross_Fiscal_Deficits,Himachal Pradesh,1991-92,2341
Gross_Fiscal_Deficits,Himachal Pradesh,1992-93,1447
Gross_Fiscal_Deficits,Himachal Pradesh,1993-94,1691
Gross_Fiscal_Deficits,Himachal Pradesh,1994-95,2009
Gross_Fiscal_Deficits,Himachal Pradesh,1995-96,2350
Gross_Fiscal_Deficits,Himachal Pradesh,1996-97,2633
Gross_Fiscal_Deficits,Himachal Pradesh,1997-98,3453
Gross_Fiscal_Deficits,Himachal Pradesh,1998-99,4167
Gross_Fiscal_Deficits,Himachal Pradesh,1999-00,4714
Gross_Fiscal_Deficits,Himachal Pradesh,2000-01,5315
Gross_Fiscal_Deficits,Himachal Pradesh,2001-02,5670
Gross_Fiscal_Deficits,Himachal Pradesh,2002-03,6616
Gross_Fiscal_Deficits,Himachal Pradesh,2003-04,8096
Gross_Fiscal_Deficits,Himachal Pradesh,2004-05,8034
Gross_Fiscal_Deficits,Himachal Pradesh,2005-06,8587
Gross_Fiscal_Deficits,Himachal Pradesh,2006-07,10091
Gross_Fiscal_Deficits,Himachal Pradesh,2007-08,10614
Gross_Fiscal_Deficits,Himachal Pradesh,2008-09,12492.35
Gross_Fiscal_Deficits,Himachal Pradesh,2009-10,14030.92
Gross_Fiscal_Deficits,Himachal Pradesh,2010-11,16131.28
Gross_Fiscal_Deficits,Himachal Pradesh,2011-12,17328.51
Gross_Fiscal_Deficits,Himachal Pradesh,2012-13,20714.59
Gross_Fiscal_Deficits,Himachal Pradesh,2013-14,21271.18
Gross_Fiscal_Deficits,Himachal Pradesh,2014-15 (RE),24894.61
Gross_Fiscal_Deficits,Himachal Pradesh,2015-16 (BE),28338.62
Gross_Fiscal_Deficits,Jammu & Kashmir,1980-81,428
Gross_Fiscal_Deficits,Jammu & Kashmir,1981-82,548
Gross_Fiscal_Deficits,Jammu & Kashmir,1982-83,504
Gross_Fiscal_Deficits,Jammu & Kashmir,1983-84,620
Gross_Fiscal_Deficits,Jammu & Kashmir,1984-85,747
Gross_Fiscal_Deficits,Jammu & Kashmir,1985-86,889
Gross_Fiscal_Deficits,Jammu & Kashmir,1986-87,989
Gross_Fiscal_Deficits,Jammu & Kashmir,1987-88,1269
Gross_Fiscal_Deficits,Jammu & Kashmir,1988-89,1404
Gross_Fiscal_Deficits,Jammu & Kashmir,1989-90,1611
Gross_Fiscal_Deficits,Jammu & Kashmir,1990-91,2021
Gross_Fiscal_Deficits,Jammu & Kashmir,1991-92,2286
Gross_Fiscal_Deficits,Jammu & Kashmir,1992-93,2321
Gross_Fiscal_Deficits,Jammu & Kashmir,1993-94,2593
Gross_Fiscal_Deficits,Jammu & Kashmir,1994-95,3339
Gross_Fiscal_Deficits,Jammu & Kashmir,1995-96,3573
Gross_Fiscal_Deficits,Jammu & Kashmir,1996-97,4021
Gross_Fiscal_Deficits,Jammu & Kashmir,1997-98,4893
Gross_Fiscal_Deficits,Jammu & Kashmir,1998-99,5849
Gross_Fiscal_Deficits,Jammu & Kashmir,1999-00,7108
Gross_Fiscal_Deficits,Jammu & Kashmir,2000-01,7829
Gross_Fiscal_Deficits,Jammu & Kashmir,2001-02,8050
Gross_Fiscal_Deficits,Jammu & Kashmir,2002-03,8738
Gross_Fiscal_Deficits,Jammu & Kashmir,2003-04,8817
Gross_Fiscal_Deficits,Jammu & Kashmir,2004-05,11127
Gross_Fiscal_Deficits,Jammu & Kashmir,2005-06,13467
Gross_Fiscal_Deficits,Jammu & Kashmir,2006-07,13873
Gross_Fiscal_Deficits,Jammu & Kashmir,2007-08,17046
Gross_Fiscal_Deficits,Jammu & Kashmir,2008-09,18749.89
Gross_Fiscal_Deficits,Jammu & Kashmir,2009-10,22518.56
Gross_Fiscal_Deficits,Jammu & Kashmir,2010-11,25568.92
Gross_Fiscal_Deficits,Jammu & Kashmir,2011-12,29856.23
Gross_Fiscal_Deficits,Jammu & Kashmir,2012-13,31778.03
Gross_Fiscal_Deficits,Jammu & Kashmir,2013-14,31908.7
Gross_Fiscal_Deficits,Jammu & Kashmir,2014-15 (RE),42471.21
Gross_Fiscal_Deficits,Jammu & Kashmir,2015-16 (BE),45919.52
Gross_Fiscal_Deficits,Jharkhand,1980-81,–
Gross_Fiscal_Deficits,Jharkhand,1981-82,–
Gross_Fiscal_Deficits,Jharkhand,1982-83,–
Gross_Fiscal_Deficits,Jharkhand,1983-84,–
Gross_Fiscal_Deficits,Jharkhand,1984-85,–
Gross_Fiscal_Deficits,Jharkhand,1985-86,–
Gross_Fiscal_Deficits,Jharkhand,1986-87,–
Gross_Fiscal_Deficits,Jharkhand,1987-88,–
Gross_Fiscal_Deficits,Jharkhand,1988-89,–
Gross_Fiscal_Deficits,Jharkhand,1989-90,–
Gross_Fiscal_Deficits,Jharkhand,1990-91,–
Gross_Fiscal_Deficits,Jharkhand,1991-92,–
Gross_Fiscal_Deficits,Jharkhand,1992-93,–
Gross_Fiscal_Deficits,Jharkhand,1993-94,–
Gross_Fiscal_Deficits,Jharkhand,1994-95,–
Gross_Fiscal_Deficits,Jharkhand,1995-96,–
Gross_Fiscal_Deficits,Jharkhand,1996-97,–
Gross_Fiscal_Deficits,Jharkhand,1997-98,–
Gross_Fiscal_Deficits,Jharkhand,1998-99,–
Gross_Fiscal_Deficits,Jharkhand,1999-00,–
Gross_Fiscal_Deficits,Jharkhand,2000-01,–
Gross_Fiscal_Deficits,Jharkhand,2001-02,7934
Gross_Fiscal_Deficits,Jharkhand,2002-03,9809
Gross_Fiscal_Deficits,Jharkhand,2003-04,9738
Gross_Fiscal_Deficits,Jharkhand,2004-05,11635
Gross_Fiscal_Deficits,Jharkhand,2005-06,13417
Gross_Fiscal_Deficits,Jharkhand,2006-07,15726
Gross_Fiscal_Deficits,Jharkhand,2007-08,18360
Gross_Fiscal_Deficits,Jharkhand,2008-09,20641.47
Gross_Fiscal_Deficits,Jharkhand,2009-10,22712.77
Gross_Fiscal_Deficits,Jharkhand,2010-11,26502.04
Gross_Fiscal_Deficits,Jharkhand,2011-12,26007.07
Gross_Fiscal_Deficits,Jharkhand,2012-13,30399.82
Gross_Fiscal_Deficits,Jharkhand,2013-14,30063.74
Gross_Fiscal_Deficits,Jharkhand,2014-15 (RE),50839.55
Gross_Fiscal_Deficits,Jharkhand,2015-16 (BE),55492.95
Gross_Fiscal_Deficits,Karnataka,1980-81,1302
Gross_Fiscal_Deficits,Karnataka,1981-82,1409
Gross_Fiscal_Deficits,Karnataka,1982-83,1739
Gross_Fiscal_Deficits,Karnataka,1983-84,2002
Gross_Fiscal_Deficits,Karnataka,1984-85,2615
Gross_Fiscal_Deficits,Karnataka,1985-86,2894
Gross_Fiscal_Deficits,Karnataka,1986-87,3069
Gross_Fiscal_Deficits,Karnataka,1987-88,3437
Gross_Fiscal_Deficits,Karnataka,1988-89,3778
Gross_Fiscal_Deficits,Karnataka,1989-90,4401
Gross_Fiscal_Deficits,Karnataka,1990-91,4979
Gross_Fiscal_Deficits,Karnataka,1991-92,6248
Gross_Fiscal_Deficits,Karnataka,1992-93,7100
Gross_Fiscal_Deficits,Karnataka,1993-94,8089
Gross_Fiscal_Deficits,Karnataka,1994-95,8859
Gross_Fiscal_Deficits,Karnataka,1995-96,10406
Gross_Fiscal_Deficits,Karnataka,1996-97,11981
Gross_Fiscal_Deficits,Karnataka,1997-98,12601
Gross_Fiscal_Deficits,Karnataka,1998-99,14886
Gross_Fiscal_Deficits,Karnataka,1999-00,17818
Gross_Fiscal_Deficits,Karnataka,2000-01,19664
Gross_Fiscal_Deficits,Karnataka,2001-02,21938
Gross_Fiscal_Deficits,Karnataka,2002-03,24074
Gross_Fiscal_Deficits,Karnataka,2003-04,29267
Gross_Fiscal_Deficits,Karnataka,2004-05,34246
Gross_Fiscal_Deficits,Karnataka,2005-06,34973
Gross_Fiscal_Deficits,Karnataka,2006-07,44085
Gross_Fiscal_Deficits,Karnataka,2007-08,48031
Gross_Fiscal_Deficits,Karnataka,2008-09,54038.82
Gross_Fiscal_Deficits,Karnataka,2009-10,62963.51
Gross_Fiscal_Deficits,Karnataka,2010-11,71934.09
Gross_Fiscal_Deficits,Karnataka,2011-12,85756.16
Gross_Fiscal_Deficits,Karnataka,2012-13,96601.17
Gross_Fiscal_Deficits,Karnataka,2013-14,110648.7
Gross_Fiscal_Deficits,Karnataka,2014-15 (RE),132835.44
Gross_Fiscal_Deficits,Karnataka,2015-16 (BE),140534.43
Gross_Fiscal_Deficits,Kerala,1980-81,855
Gross_Fiscal_Deficits,Kerala,1981-82,1086
Gross_Fiscal_Deficits,Kerala,1982-83,996
Gross_Fiscal_Deficits,Kerala,1983-84,1322
Gross_Fiscal_Deficits,Kerala,1984-85,1572
Gross_Fiscal_Deficits,Kerala,1985-86,1969
Gross_Fiscal_Deficits,Kerala,1986-87,2162
Gross_Fiscal_Deficits,Kerala,1987-88,2251
Gross_Fiscal_Deficits,Kerala,1988-89,2521
Gross_Fiscal_Deficits,Kerala,1989-90,2889
Gross_Fiscal_Deficits,Kerala,1990-91,3376
Gross_Fiscal_Deficits,Kerala,1991-92,4005
Gross_Fiscal_Deficits,Kerala,1992-93,4363
Gross_Fiscal_Deficits,Kerala,1993-94,5138
Gross_Fiscal_Deficits,Kerala,1994-95,5959
Gross_Fiscal_Deficits,Kerala,1995-96,6922
Gross_Fiscal_Deficits,Kerala,1996-97,7943
Gross_Fiscal_Deficits,Kerala,1997-98,9818
Gross_Fiscal_Deficits,Kerala,1998-99,10611
Gross_Fiscal_Deficits,Kerala,1999-00,12900
Gross_Fiscal_Deficits,Kerala,2000-01,13149
Gross_Fiscal_Deficits,Kerala,2001-02,13132
Gross_Fiscal_Deficits,Kerala,2002-03,16967
Gross_Fiscal_Deficits,Kerala,2003-04,19769
Gross_Fiscal_Deficits,Kerala,2004-05,20276
Gross_Fiscal_Deficits,Kerala,2005-06,21115
Gross_Fiscal_Deficits,Kerala,2006-07,23159
Gross_Fiscal_Deficits,Kerala,2007-08,28692
Gross_Fiscal_Deficits,Kerala,2008-09,32553.5
Gross_Fiscal_Deficits,Kerala,2009-10,35833.48
Gross_Fiscal_Deficits,Kerala,2010-11,40765.26
Gross_Fiscal_Deficits,Kerala,2011-12,53789.14
Gross_Fiscal_Deficits,Kerala,2012-13,62032.26
Gross_Fiscal_Deficits,Kerala,2013-14,69369.89
Gross_Fiscal_Deficits,Kerala,2014-15 (RE),82947.71
Gross_Fiscal_Deficits,Kerala,2015-16 (BE),99277.74
Gross_Fiscal_Deficits,Madhya Pradesh,1980-81,1590
Gross_Fiscal_Deficits,Madhya Pradesh,1981-82,1677
Gross_Fiscal_Deficits,Madhya Pradesh,1982-83,1938
Gross_Fiscal_Deficits,Madhya Pradesh,1983-84,2324
Gross_Fiscal_Deficits,Madhya Pradesh,1984-85,2522
Gross_Fiscal_Deficits,Madhya Pradesh,1985-86,2916
Gross_Fiscal_Deficits,Madhya Pradesh,1986-87,3349
Gross_Fiscal_Deficits,Madhya Pradesh,1987-88,3932
Gross_Fiscal_Deficits,Madhya Pradesh,1988-89,4596
Gross_Fiscal_Deficits,Madhya Pradesh,1989-90,4823
Gross_Fiscal_Deficits,Madhya Pradesh,1990-91,5899
Gross_Fiscal_Deficits,Madhya Pradesh,1991-92,6637
Gross_Fiscal_Deficits,Madhya Pradesh,1992-93,7663
Gross_Fiscal_Deficits,Madhya Pradesh,1993-94,8878
Gross_Fiscal_Deficits,Madhya Pradesh,1994-95,9315
Gross_Fiscal_Deficits,Madhya Pradesh,1995-96,10582
Gross_Fiscal_Deficits,Madhya Pradesh,1996-97,13093
Gross_Fiscal_Deficits,Madhya Pradesh,1997-98,14225
Gross_Fiscal_Deficits,Madhya Pradesh,1998-99,15968
Gross_Fiscal_Deficits,Madhya Pradesh,1999-00,17957
Gross_Fiscal_Deficits,Madhya Pradesh,2000-01,16924
Gross_Fiscal_Deficits,Madhya Pradesh,2001-02,16960
Gross_Fiscal_Deficits,Madhya Pradesh,2002-03,18989
Gross_Fiscal_Deficits,Madhya Pradesh,2003-04,23923
Gross_Fiscal_Deficits,Madhya Pradesh,2004-05,29413
Gross_Fiscal_Deficits,Madhya Pradesh,2005-06,28975
Gross_Fiscal_Deficits,Madhya Pradesh,2006-07,30217
Gross_Fiscal_Deficits,Madhya Pradesh,2007-08,35265
Gross_Fiscal_Deficits,Madhya Pradesh,2008-09,40030.26
Gross_Fiscal_Deficits,Madhya Pradesh,2009-10,50032.45
Gross_Fiscal_Deficits,Madhya Pradesh,2010-11,60055.18
Gross_Fiscal_Deficits,Madhya Pradesh,2011-12,80658.96
Gross_Fiscal_Deficits,Madhya Pradesh,2012-13,83497.32
Gross_Fiscal_Deficits,Madhya Pradesh,2013-14,89764.16
Gross_Fiscal_Deficits,Madhya Pradesh,2014-15 (RE),123389.57
Gross_Fiscal_Deficits,Madhya Pradesh,2015-16 (BE),135972.07
Gross_Fiscal_Deficits,Maharashtra,1980-81,2613
Gross_Fiscal_Deficits,Maharashtra,1981-82,3088
Gross_Fiscal_Deficits,Maharashtra,1982-83,3585
Gross_Fiscal_Deficits,Maharashtra,1983-84,4244
Gross_Fiscal_Deficits,Maharashtra,1984-85,5063
Gross_Fiscal_Deficits,Maharashtra,1985-86,5732
Gross_Fiscal_Deficits,Maharashtra,1986-87,6412
Gross_Fiscal_Deficits,Maharashtra,1987-88,6929
Gross_Fiscal_Deficits,Maharashtra,1988-89,8102
Gross_Fiscal_Deficits,Maharashtra,1989-90,9737
Gross_Fiscal_Deficits,Maharashtra,1990-91,10772
Gross_Fiscal_Deficits,Maharashtra,1991-92,12052
Gross_Fiscal_Deficits,Maharashtra,1992-93,14014
Gross_Fiscal_Deficits,Maharashtra,1993-94,15983
Gross_Fiscal_Deficits,Maharashtra,1994-95,20026
Gross_Fiscal_Deficits,Maharashtra,1995-96,21377
Gross_Fiscal_Deficits,Maharashtra,1996-97,25005
Gross_Fiscal_Deficits,Maharashtra,1997-98,27675
Gross_Fiscal_Deficits,Maharashtra,1998-99,30317
Gross_Fiscal_Deficits,Maharashtra,1999-00,38244
Gross_Fiscal_Deficits,Maharashtra,2000-01,42208
